"PlayerID","Player","Squad","League","Nation","Pos","Age","Born","Season","MP","Min","Mn.MP","Min.","Starts","Mn.Start","Subs","Mn.Sub","unSub","X90s","Sh","Sh.90","SoT","SoT.","SoT.90","G.Sh","G.SoT","Gls","Ast","G.A","PK","PKatt","PKcon","OG","xG","npxG","npxG.Sh","G.xG","np.G.xG","Pass","Cmp","Cmp.","PassLive","PassDead","KP","Crs","CrsPA","A.xAG","xAG","xA","PPA","Live","Dead","FK","TB","Sw","TI","CK","In","Out","Str","Compl","PPM","Mis","Tkl","TklW","Tkl.","Tkld","Tkld.","Tkl.Int","Int","Blocks","Clr","Fls","Recov","Def","Def.3rd","Mid.3rd","Att.3rd","Att","Att.Pen","Off","Dis","Won","Won.","Lost","X...","X...90","On.Off","onG","onGA","onxG","onxGA","xG...","xG...90","SCA","SCA90","PrgC","PrgDist","PrgP","PrgR","Rec","Carries","CPA","Touches","Dist","TotDist","Ballon.d.or","European.Golden.Shoe","League.Won","UCL_Won","The.Best.FIFA.Mens.Player","UEFA.Best.Player","UCL_MP","UCL_Gls","UCL_xG","UCL_Ast","UCL_xA","UCL_KP","UCL_GCA","UCL_SCA","crosses_per90","prg_received_per90","touches_att_3rd_per90","progressive_passes_per90_raw","progressive_carries_per90_raw","key_passes_per90_raw","tackles_per90_raw","interceptions_per90_raw","recoveries_per90_raw","pass_completion","progressive_passes_per90","progressive_carries_per90","key_passes_per90","tackles_per90","interceptions_per90","recoveries_per90","estimated_possession_proxy","padj_multiplier","padj_tackles","padj_interceptions","padj_recoveries","progression_index","defending_score","age_score","scouting_score"
19117,"Dara O'Shea","Ipswich Town","Premier League","IRL","DF",25,1999,"2024-2025",35,3122,89,91.3,35,89,0,0,1,34.7,50,0.63,2,9.1,0.06,0,0,0,2,2,0,0,0,0,1.3,1.3,0.06,0,0,12,1234,78.2,19,0,3,8,1,1.5,0.5,0.7,4,1473,100,30,0,14,63,0,0,0,0,34,0.6,12,49,31,64.7,1,50,82,33,62,225,21,110,1,33,13,3,34,51,3,4,114,57.3,12,0,0,0.33,34,75,32.6,65.3,0,0,24,0.69,3,10549,80,8,1162,897,0,2022,13.6,24503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230621396540679,0.230621396540679,0.0864830237027546,2.30621396540679,0.0864830237027546,0.0864830237027546,1.41255605381166,0.951313260730301,3.17104420243434,78.2,2.36508434828131,0.138522819671827,0.148788217854599,1.43032827131372,0.985660089362772,3.27414549129942,46.095121007353,0.807199708814993,1.15456056411428,0.795624537124189,2.64288928719481,0.918905776082171,4.59307438843329,0.95,2.01368462696285
9568,"David García","Osasuna","La Liga","ESP","DF",29,1994,"2023-2024",27,2334,86,68.2,27,86,0,0,2,25.9,19,0.58,2,13.3,0.08,0,0,0,1,1,0,0,1,0,1,1,0.06,0,0,21,1109,82.8,16,0,5,2,0,0,1.3,1,5,1258,77,50,3,11,8,0,0,0,0,25,1.3,9,29,18,61.5,1,25,47,18,40,115,33,129,1,19,9,1,26,24,1,2,93,72.7,10,0,0,0.06,28,35,30.7,31.4,0,0,18,0.69,21,8473,133,4,914,796,0,1585,9.8,21953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077120822622108,0.154241645244216,0.038560411311054,5.12853470437018,0.809768637532134,0.19280205655527,1.11825192802057,0.694087403598972,4.97429305912596,82.8,4.98993395496626,0.78728256571378,0.218626955855708,1.22157040502829,0.809709057861854,4.81859671200838,50.3145995889264,1.01572868220662,1.240784097722,0.822444714312785,4.89438688837343,2.08385806804558,6.95761570040821,0.85,3.17362793734069
8648,"David López","Girona","La Liga","ESP","DF",34,1989,"2024-2025",29,2429,84,71,27,88,2,30,9,27,12,0.44,3,25,0.11,0.08,0.33,1,1,2,0,0,1,0,0.9,0.9,0.07,0.1,0.1,10,1879,92.1,20,0,4,3,0,0.4,0.6,1.3,6,1946,92,64,0,16,9,0,0,0,0,23,1.24,11,32,24,58.1,2,22.2,46,14,22,111,12,95,0,22,7,3,31,17,1,7,30,50.8,13,0,0,1.07,34,37,31.7,33.9,0,0,24,0.89,17,12404,132,7,1698,1405,0,2263,15.9,35775,0,0,0,0,0,0,5,1,0.4,0,0,0,0,3,0.111156854672705,0.259365994236311,0.111156854672705,4.89090160559901,0.629888843145327,0.148209139563606,1.18567311650885,0.518731988472622,3.51996706463565,92.1,4.77483591581383,0.629767873145058,0.193169500496414,1.26796407777586,0.679412515787606,3.59404728931938,45.5103325102156,0.779212917608524,0.98801398846653,0.529407008686608,2.80052807433356,1.94585648885459,4.3179490714867,0.5,2.26582731698784
4619,"David Nemeth","St Pauli","Bundesliga","AUT","DF",23,2001,"2024-2025",24,2137,89,69.8,24,89,0,0,10,23.7,11,0.21,1,20,0.04,0,0,0,1,1,0,0,0,0,0.2,0.2,0.04,0,0,18,957,86.4,7,1,3,7,1,0.9,0.1,0.3,4,1040,64,36,0,3,1,0,0,0,0,19,1,12,43,29,58.1,5,55.6,61,18,29,94,21,87,0,25,16,2,43,10,0,3,37,54.4,18,0,0,0.15,21,29,26.6,31.6,0,0,8,0.34,14,5403,65,5,833,697,0,1338,18.4,17042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294805802526907,0.210575573233505,0.084230229293402,2.73748245203556,0.589611605053814,0.126345343940103,1.81094992980814,0.758072063640618,3.66401497426299,86.4,2.78546946999888,0.594882775396868,0.184893287300098,1.71743024981522,0.861815384558856,3.72171088339304,50.3671775915184,1.01835681724327,1.74895680303914,0.877635572070641,3.79002964991177,1.23663483277729,6.41662202502156,1,2.70604054061738
10674,"David Torres","Valladolid","La Liga","ESP","DF",21,2003,"2024-2025",18,1387,77,40.6,15,84,3,41,15,15.4,17,0.19,1,33.3,0.06,0,0,0,0,0,0,0,0,1,0.3,0.3,0.09,0,0,2,589,82.5,3,0,1,3,1,0,0,0.1,1,649,63,17,0,3,11,0,0,0,0,13,0.61,2,13,8,63.6,1,50,23,10,19,74,13,27,0,12,1,0,11,5,0,3,20,48.8,4,0,0,0,11,37,12.3,28.8,0,0,3,0.19,11,4594,37,3,547,451,0,846,10.1,11231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194664744051911,0.194664744051911,0,2.40086517664023,0.713770728190339,0.0648882480173035,0.843547224224946,0.648882480173035,1.7519826964672,82.5,2.51279474721591,0.69740238983313,0.172403717202055,1.09717308436897,0.829955083245307,2.29672989606413,50.4608842520581,1.02304013436906,1.12245209965894,0.849077359883564,2.34964686147889,1.17367077257807,4.3211763210214,1,2.04832120533765
5134,"David Zec","Holstein Kiel","Bundesliga","SVN","DF",24,2000,"2024-2025",18,1541,86,50.4,18,86,0,0,0,17.1,18,0.64,5,45.5,0.29,0.18,0.4,2,0,2,0,0,0,0,1.2,1.2,0.11,0.8,0.8,14,733,87.7,13,0,8,1,0,0,0.5,0.3,1,795,41,38,0,3,2,0,0,0,0,14,0.94,11,23,10,65,4,44.4,40,17,32,93,21,76,0,17,6,0,20,24,3,5,35,42.7,7,0,0,0.54,28,39,22.2,30.2,0,0,13,0.76,3,5255,34,2,633,527,1,1049,14.3,13801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0584036340038936,0.116807268007787,0,1.98572355613238,0.175210902011681,0.467229072031149,1.34328358208955,0.992861778066191,4.43867618429591,87.7,2.13397664320927,0.255492097792973,0.3466518453755,1.39796637008086,1.03365789173806,4.34051366818524,45.9174470722562,0.798661085810637,1.11650133905553,0.825542334172256,3.46659935920873,0.938627115905767,5.40864303243652,1,2.28574375609326
3869,"Dayot Upamecano","Bayern Munich","Bundesliga","FRA","DF",25,1998,"2024-2025",20,1759,88,57.5,20,88,0,0,2,19.5,7,0.67,6,46.2,0.31,0.15,0.33,2,0,2,0,0,0,0,1.2,1.2,0.09,0.8,0.8,10,1805,93.9,20,0,7,6,1,0,0.5,1.2,3,1880,42,21,0,2,8,0,0,0,0,16,2.5,6,36,22,55.2,3,50,70,34,17,45,20,115,0,18,16,2,29,17,0,4,59,58.4,13,44,2.25,0.66,60,16,47.1,12.5,34.6,1.77,20,1.02,17,11145,137,4,1632,1440,0,2101,11.1,34017,0,0,1,0,0,0,11,0,0.9,0,0.4,6,1,16,0.30699260943718,0.204661739624787,0.102330869812393,7.00966458214895,0.869812393405344,0.358158044343377,1.84195565662308,1.73962478681069,5.88402501421262,93.9,6.6440201532509,0.831623731389504,0.301674195186126,1.72467573361713,1.51987502670161,5.50443278362131,48.4720668326443,0.923751623875655,1.59317200958776,1.40398702400367,5.08472872238458,2.70178044863759,8.08188775597601,0.95,3.78917850624784
19735,"Dean Huijsen","Bournemouth","Premier League","ESP","DF",19,2005,"2024-2025",32,2427,76,71,26,90,6,15,6,27,29,0.67,3,16.7,0.11,0.17,1,3,2,5,0,0,0,0,1.9,1.9,0.1,1.1,1.1,11,1355,83.4,40,1,15,12,2,0,2,1.6,7,1566,53,32,2,15,6,0,0,0,0,26,1.5,20,36,26,62.1,3,60,87,51,40,198,31,105,0,19,16,1,29,30,2,1,68,60.7,11,11,0.41,0.32,42,31,44.6,37.1,7.6,0.28,43,1.59,41,10928,132,10,1271,1118,0,2021,11.9,27219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.444993819530284,0.370828182941904,0.0370828182941904,4.89493201483313,1.5203955500618,0.556242274412855,1.33498145859085,1.89122373300371,3.89369592088999,83.4,4.77848046225833,1.41330826030608,0.420888289952631,1.37728156901541,1.67346458927696,3.9100633047791,53.3637602473339,1.16661989662403,1.60676408166694,1.95229708614626,4.56155764841481,2.2903909952378,8.12061881622801,1,3.63574204296352
5135,"Denis Vavro","Wolfsburg","Bundesliga","SVK","DF",28,1996,"2024-2025",29,2461,85,80.4,27,89,2,33,2,27.3,32,0.91,6,24,0.22,0.08,0.33,2,0,2,0,0,0,0,1.4,1.4,0.05,0.6,0.6,16,1297,86.9,19,0,7,8,0,0,0.2,0.5,6,1427,61,44,0,24,8,0,0,0,0,25,1.34,8,21,13,47.8,3,50,58,37,48,234,7,89,1,16,5,0,23,20,0,1,80,70.2,12,3,0.11,0.26,45,42,38.4,40.3,0,0,27,0.99,9,9952,96,3,1142,1036,2,1901,21.7,29352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292563998374644,0.109711499390492,0,3.51076798049573,0.329134498171475,0.255993498577814,0.767980495733442,1.35310849248273,3.25477448191792,86.9,3.49659250995962,0.364701162179483,0.253358574384278,0.960362658976887,1.28445892265766,3.36854763101105,50.80484831315,1.04022070616664,0.998989123297009,1.33612076756899,3.50403299548628,1.42465807997999,5.83914288635227,0.95,2.59850609789768
15629,"Derek Cornelius","Marseille","Ligue 1","CAN","DF",26,1997,"2024-2025",21,1420,68,46.4,17,79,4,18,7,15.8,10,0.57,1,11.1,0.06,0,0,0,0,0,0,0,1,0,0.9,0.9,0.1,0,0,6,1267,93.4,9,0,4,4,0,0,0.1,0.4,0,1311,43,23,1,1,3,0,0,0,0,10,2.14,8,24,17,77.3,2,100,38,14,16,51,25,67,0,15,8,1,22,14,0,2,32,71.1,5,20,1.27,0.88,38,18,29,16.9,12.1,0.77,9,0.57,10,6734,68,11,1163,1012,0,1493,11.8,20539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253521126760563,0.697183098591549,0.0633802816901408,4.30985915492958,0.633802816901408,0.253521126760563,1.52112676056338,0.887323943661972,4.24647887323944,93.4,4.19080820332814,0.632871684278518,0.251487414187294,1.51018541081032,0.971836501251465,4.18770076817014,47.3137378158571,0.866488774893073,1.30855870647442,0.842085419365752,3.62859570823052,1.76055346444916,5.7792398340707,0.95,2.72139333600087
10081,"Diego Carlos","Aston Villa","Premier League","BRA","DF",30,1993,"2023-2024",27,1816,67,53.1,20,86,7,15,5,20.2,19,0.5,1,10,0.05,0,0,0,0,0,0,0,0,0,1.9,1.9,0.19,0,0,5,1184,88.4,9,0,3,1,0,0,0.1,0.4,4,1293,47,41,0,6,0,0,0,0,0,18,1.56,8,27,16,61.9,2,50,40,13,24,78,26,78,0,22,4,1,21,23,1,4,21,44.7,8,0,0,0,35,36,31.4,33.8,0,0,9,0.45,4,9315,59,1,1118,1013,1,1517,9.1,23313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0495594713656388,0.0495594713656388,0.0495594713656388,2.92400881057269,0.198237885462555,0.148678414096916,1.33810572687225,0.644273127753304,3.86563876651982,88.4,2.96172097165789,0.264684775786354,0.200770265081955,1.3889321674093,0.798553054299386,3.89194086902278,45.8040009616899,0.793224987194564,1.10173570070736,0.63343223627081,3.0871847459926,1.18705955607819,4.82235268297077,0.85,2.1799296273225
24036,"Diego Coppola","Hellas Verona","Serie A","ITA","DF",20,2003,"2024-2025",34,2927,86,85.6,33,89,1,2,1,32.5,24,0.31,4,40,0.12,0.2,0.5,2,0,2,0,0,0,0,0.7,0.7,0.07,1.3,1.3,20,920,81.1,9,0,3,0,0,0,0.1,0.2,0,1119,11,11,1,5,0,0,0,0,0,32,1.09,10,66,36,70,4,80,138,72,44,194,44,89,0,48,14,4,40,23,0,5,133,64.9,12,0,0,1.58,31,51,28.7,44.5,0,0,10,0.31,4,6486,48,3,793,749,0,1576,9.1,18186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0922446190638879,0.122992825418517,1.47591390502221,0.122992825418517,0.0922446190638879,2.02938161940553,2.21387085753331,2.73659036556201,81.1,1.58989065303784,0.174434500379574,0.154771456009798,1.90431788381166,1.94694883505057,2.9028455982717,51.1716984881624,1.0585179913678,2.0157547412981,2.06088037017361,3.07271429193342,0.662678420680286,7.14934940340513,1,2.69097618929365
8930,"Diego Llorente","Betis","La Liga","ESP","DF",30,1993,"2024-2025",30,2519,84,73.7,29,86,1,12,1,28,20,0.39,4,36.4,0.14,0.18,0.5,2,0,2,0,0,1,1,1.5,1.5,0.14,0.5,0.5,9,1383,86.7,12,0,6,1,0,0,0.3,0.4,3,1533,59,53,0,11,5,0,0,0,0,26,1.6,11,36,20,65.8,2,22.2,79,43,29,154,20,93,1,23,12,1,38,22,0,4,77,63.1,13,4,0.14,0,36,32,42.6,33.8,8.8,0.31,15,0.54,7,8921,81,3,1243,1127,1,1915,11.3,27425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357284636760619,0.107185391028186,0.0357284636760619,2.89400555776102,0.250099245732434,0.214370782056372,1.28622469233823,1.53632393807066,3.32274712187376,86.7,2.92408088062415,0.294129342259678,0.229784844701,1.34010533716849,1.41964971502765,3.42411318804096,51.8691985162319,1.09318875660789,1.46498808726282,1.55194510678982,3.74320203851918,1.19295555126446,6.76013523257182,0.85,2.76192279027733
4782,"Diogo Leite","Union Berlin","Bundesliga","POR","DF",25,1999,"2024-2025",30,2546,85,83.2,29,86,1,45,0,28.3,25,0.64,8,44.4,0.28,0.06,0.13,1,2,3,0,0,0,1,1.4,1.4,0.08,0,0,36,1099,78.6,25,2,13,10,3,1,1,2.4,11,1311,79,40,0,7,26,0,0,0,0,27,1.2,18,64,32,66,4,26.7,121,57,61,162,25,104,0,43,17,4,50,36,2,7,78,55.3,17,0,0,1.33,31,38,32.7,39.6,0,0,33,1.17,20,8856,116,16,959,853,0,1803,13.8,20381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.353495679497251,0.565593087195601,0.1413982717989,4.10054988216811,0.706991358994501,0.459544383346426,2.2623723487824,2.01492537313433,3.67635506677141,78.6,4.04520335568355,0.697996910718343,0.369393825664778,2.06312087494593,1.77168621085675,3.72432661108663,51.8138898748099,1.09044664027527,2.24972322656656,1.93192927625077,4.06117944034719,1.76794558139533,8.24283194316453,0.95,3.44862781550749
10082,"Domingos Duarte","Getafe","La Liga","POR","DF",29,1995,"2024-2025",22,1859,85,54.4,21,88,1,2,15,20.7,16,0.15,1,33.3,0.05,0.33,1,1,0,1,0,0,2,0,0.2,0.2,0.07,0.8,0.8,12,497,78.5,9,0,2,0,0,0,0.1,0.1,0,602,29,27,1,6,2,0,0,0,0,18,1.32,2,28,15,81,0,0,46,18,28,152,24,63,0,22,4,2,21,9,0,2,28,60.9,4,0,0,0,22,25,20.4,28.2,0,0,9,0.44,3,3730,47,3,394,373,0,878,13,11101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145239376008607,0.0968262506724045,2.27541689080151,0.145239376008607,0.0968262506724045,1.35556750941366,0.871436256051641,3.05002689618074,78.5,2.37341735830458,0.218398760706374,0.174684878691817,1.39994816956535,0.947894987921751,3.232996351236,49.9041138541648,0.995205729440898,1.39323643927173,0.943350522888038,3.21749649201159,0.957612533440156,5.55408345417135,0.85,2.29777004962747
14517,"Duje Ćaleta-Car","Lyon","Ligue 1","CRO","DF",27,1996,"2024-2025",19,1584,83,51.8,17,89,2,39,12,17.6,25,0.62,1,9.1,0.06,0.09,1,1,0,1,0,0,0,0,2.1,2.1,0.19,0,0,8,896,91,5,0,2,1,0,0,0.1,0.9,0,939,45,28,1,3,3,0,0,0,0,14,1.58,7,20,12,52.6,1,50,37,17,33,97,27,65,0,11,9,0,19,21,2,2,39,76.5,9,5,0.28,0,29,24,31.5,23.7,7.8,0.45,5,0.28,4,5583,46,0,783,672,0,1178,9.8,16876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0568181818181818,0,0,2.61363636363636,0.227272727272727,0.113636363636364,1.13636363636364,0.965909090909091,3.69318181818182,91,2.69002195302055,0.296745573631492,0.188385989928339,1.26449900941639,1.01593775061747,3.76023039145573,46.6688022514346,0.834963456130335,1.05581046317569,0.848270895468844,3.1396549634962,1.09974328600743,5.04373632214073,0.95,2.23401821104519
15631,"Dylan Batubinsika","Saint-Étienne","Ligue 1","COD","DF",28,1996,"2024-2025",25,2016,81,65.9,22,87,3,33,5,22.4,14,0.31,2,28.6,0.09,0.14,0.5,1,0,1,0,0,3,1,0.8,0.8,0.12,0.2,0.2,9,1112,91.4,8,0,4,1,1,0,0.2,0.4,3,1179,34,28,1,0,6,0,0,0,0,20,0.76,6,26,13,59.1,2,22.2,65,39,23,140,24,76,0,19,6,1,22,9,0,2,45,72.6,9,0,0,0,25,54,23.8,50.9,0,0,9,0.4,11,6434,51,1,974,790,0,1476,10.5,20308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0446428571428571,0.0446428571428571,0.0446428571428571,2.27678571428571,0.491071428571429,0.178571428571429,1.16071428571429,1.74107142857143,3.39285714285714,91.4,2.36770209366853,0.510523289329898,0.213427419080356,1.26234314007614,1.54007442079107,3.50230512453588,50.7656178274304,1.0382622030466,1.31064316961621,1.59900106098625,3.63631103434202,1.06974789364342,6.54595526494448,0.95,2.67308573694071
4298,"Edmond Tapsoba","Leverkusen","Bundesliga","BFA","DF",25,1999,"2024-2025",29,2507,86,81.9,29,86,0,0,2,27.9,14,0.75,2,9.5,0.07,0,0,0,0,0,0,0,1,1,1.1,1.1,0.05,0,0,7,1703,86.4,29,1,4,8,2,0,0.2,1.3,9,1841,130,50,1,9,67,0,0,0,0,24,1.93,16,39,24,56.4,8,42.1,63,24,21,89,34,124,0,19,16,4,39,23,1,5,54,62.8,17,21,0.75,0,58,37,47.7,30,17.6,0.63,34,1.22,52,10275,164,17,1564,1326,1,2214,19.4,29215,0,0,0,0,0,0,9,0,0.3,0,0.3,3,1,14,0.287195851615477,0.610291184682888,0.143597925807738,5.88751495811727,1.8667730355006,0.143597925807738,1.40007977662545,0.86158755484643,4.45153570003989,86.4,5.703472268236,1.72227046268614,0.189767679888566,1.42433711443169,0.926260002968598,4.38357588098386,44.604219740254,0.736571499271225,1.0491261238446,0.68225671910155,3.22881705882546,2.65239313703966,4.96019990177161,0.95,2.82541722534735
23022,"Edoardo Goldaniga","Como","Serie A","ITA","DF",30,1993,"2024-2025",32,2532,79,74,28,89,4,12,3,28.1,10,0.43,5,41.7,0.18,0.08,0.2,1,0,1,0,0,0,0,2.5,2.5,0.21,0,0,11,1310,86.4,18,2,4,9,1,0,0.3,0.4,6,1366,145,63,0,13,58,0,0,0,0,27,1.41,10,34,21,72.2,4,57.1,67,33,21,102,44,74,0,21,8,5,18,25,4,8,52,59.8,5,0,0,0,34,38,32.6,33.7,0,0,25,0.89,20,9247,81,8,1189,1008,0,1757,9.3,24165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319905213270142,0.28436018957346,0.177725118483412,2.87914691943128,0.710900473933649,0.14218009478673,1.2085308056872,1.17298578199052,2.6303317535545,86.4,2.91013248547671,0.701409710377438,0.188702565963445,1.28240270159308,1.15391538780549,2.83450006951251,49.4731853337996,0.973665357033858,1.24863108430781,1.1235274380545,2.7598545221944,1.31867897830142,5.1320130445567,0.85,2.32347550468758
4943,"El Chadaille Bitshiabu","RB Leipzig","Bundesliga","FRA","DF",19,2005,"2024-2025",21,1130,54,36.9,13,80,8,12,7,12.6,14,0.4,3,60,0.24,0,0,0,0,0,0,0,0,0,0.3,0.3,0.06,0,0,11,731,84.4,12,0,5,4,0,0,0.4,0.6,4,824,38,26,1,4,5,0,0,0,0,8,1.38,11,27,18,52.6,1,33.3,40,13,25,97,8,55,1,17,9,1,19,12,0,1,22,55,9,0,0,0,14,14,16.4,22.2,0,0,14,1.11,4,6501,69,2,674,516,1,1058,10.9,13891,0,0,0,0,0,0,4,0,0,0,0.1,1,0,4,0.31858407079646,0.15929203539823,0.079646017699115,5.49557522123894,0.31858407079646,0.398230088495575,2.15044247787611,1.0353982300885,4.38053097345133,84.4,5.17725907320124,0.388937544556795,0.304869655549315,1.86076901027891,1.06521786056737,4.27312554693841,53.5469565547676,1.17551159620656,2.18735554944467,1.25217594758328,5.02310863247261,2.03534440084085,8.46264012950056,1,3.63732979918651
15218,"Emmanuel Agbadou","Wolves","Premier League","CIV","DF",27,1997,"2024-2025",16,1410,88,41.2,16,88,0,0,0,15.7,13,0.45,2,28.6,0.13,0.14,0.5,1,0,1,0,0,0,0,0.8,0.8,0.12,0.2,0.2,6,855,85.4,15,2,4,2,0,0,0.2,0.3,1,955,43,28,1,11,0,0,0,0,0,15,1.44,6,30,19,65,2,15.4,42,12,19,90,7,83,0,21,9,0,20,7,1,4,26,56.5,7,0,0,0.45,20,22,19.1,22.8,0,0,17,1.09,6,6203,31,2,796,758,0,1172,27.6,17344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127659574468085,0.127659574468085,0,1.97872340425532,0.382978723404255,0.25531914893617,1.91489361702128,0.765957446808511,5.29787234042553,85.4,2.13993383026712,0.429767063232918,0.252242141210194,1.75160143771163,0.898888630838109,4.98711528126503,51.7625972858571,1.087902406434,1.90557141919974,0.977903104604942,5.425494715652,0.973539039145304,8.30896923945668,0.95,3.15750638749513
15633,"Emmanuel Biumla","Angers","Ligue 1","FRA","DF",19,2005,"2024-2025",17,1336,79,43.7,15,87,2,16,4,14.8,8,0.27,2,50,0.13,0.25,0.5,1,0,1,0,0,1,0,0.7,0.7,0.18,0.3,0.3,10,440,88.2,4,0,1,0,0,0,0,0.1,1,473,23,21,0,1,0,0,0,0,0,14,1.18,10,19,12,66.7,4,33.3,27,8,18,84,7,37,0,14,5,0,18,8,0,4,16,57.1,6,0,0,0.86,19,21,17.8,28.4,0,0,4,0.27,3,2637,16,0,420,380,0,654,13.7,8842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07784431137725,0.202095808383234,0.0673652694610778,1.27994011976048,0.538922155688623,2.49251497005988,88.2,1.36070583104737,0.286905205680737,0.175102350493901,1.36497532024278,0.769046011824561,2.86824844564003,48.8545637881517,0.942790725690281,1.28688607272101,0.725049447577294,2.70415803352498,0.628234577029284,4.71609355382329,1,1.9543218969587
23401,"Enrico Del Prato","Parma","Serie A","ITA","DF",24,1999,"2024-2025",34,2947,87,86.2,32,89,2,52,1,32.7,35,0.37,5,41.7,0.15,0.33,0.8,4,0,4,0,0,0,0,2,2,0.17,2,2,34,1288,84,28,2,14,16,2,0,1.2,0.9,9,1319,212,50,0,3,150,0,0,0,0,31,0.94,12,33,17,73.1,1,25,52,19,69,132,20,120,1,24,8,1,26,32,0,3,38,46.9,7,0,0,0.46,39,49,36.1,46.5,0,0,32,0.98,8,8120,81,31,1078,1006,3,1830,12,23028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.488632507634883,0.946725483542586,0.0305395317271802,2.4737020699016,0.244316253817441,0.427553444180523,1.00780454699695,0.580251102816423,3.66474380726162,84,2.52554533168476,0.28318248630765,0.357456062784597,1.12021837632742,0.704743675308059,3.70856145191611,51.7405193078805,1.08680693132282,1.21746109598784,0.765920311130717,4.03049029117905,1.08828351872041,6.01387169829761,1,2.52347491697744
11047,"Enzo Boyomo","Osasuna","La Liga","CMR","DF",22,2001,"2024-2025",34,2987,88,87.3,33,89,1,45,0,33.2,19,0.36,3,25,0.09,0.17,0.67,2,0,2,0,0,0,0,1.5,1.5,0.12,0.5,0.5,15,1220,87,12,0,4,2,0,0,0.9,0.7,6,1326,74,50,4,6,18,0,0,0,0,32,1.38,19,68,43,76.9,6,37.5,112,44,34,137,43,121,0,46,18,4,39,21,0,10,29,45.3,9,1,0.03,1.07,45,44,40.3,45.4,0,0,13,0.39,16,9044,111,7,1064,965,1,1723,12.4,23483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0602611315701373,0.21091396049548,0.120522263140275,3.34449280214262,0.482089052561098,0.120522263140275,2.04887847338467,1.32574489454302,3.6457984599933,87,3.34276636684353,0.496745824737228,0.171212893746266,1.92127734118976,1.27279387883786,3.69155547394602,50.3145995889264,1.01572868220662,1.95149650192011,1.29281324927263,3.74961877684383,1.39264907445421,6.99392852803657,1,2.94223818819266
10481,"Eray Cömert","Nantes","Ligue 1","SUI","DF",25,1998,"2023-2024",25,1995,80,65.2,23,84,2,27,3,22.2,18,0.41,3,33.3,0.14,0.22,0.67,2,0,2,0,0,2,0,0.7,0.7,0.08,1.3,1.3,17,941,88.4,11,0,4,3,2,0,0.2,0.4,4,1007,57,37,1,19,3,0,0,0,0,18,1.04,5,42,28,73.7,1,50,78,36,35,77,26,99,2,28,13,1,38,9,1,1,14,34.1,10,0,0,0.69,21,32,26.2,31.9,0,0,16,0.72,7,6076,57,3,825,910,0,1280,17.1,18882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135338345864662,0.135338345864662,0.0451127819548872,2.57142857142857,0.315789473684211,0.180451127819549,1.89473684210526,1.62406015037594,4.46616541353383,88.4,2.6371951223125,0.360381363491643,0.214571608068196,1.77077837775243,1.45866480778978,4.38127582675516,50.0453274395908,1.00226636809918,1.77479161337849,1.46197067917755,4.39120541052263,1.11148676364939,7.62796770307866,0.95,3.01138501638336
4631,"Erhan Mašović","Bochum","Bundesliga","SRB","DF",25,1998,"2024-2025",16,910,57,29.7,10,83,6,14,13,10.1,11,0.69,4,57.1,0.4,0.14,0.25,1,1,2,0,0,0,0,0.6,0.6,0.09,0.4,0.4,6,349,82.7,7,0,3,0,0,0.1,0.9,0.5,0,406,13,10,1,2,0,0,0,0,0,9,0.81,5,14,10,46.4,1,100,26,12,17,55,12,32,0,10,4,0,28,11,0,3,22,59.5,15,0,0,0,8,25,13.6,25.2,0,0,7,0.69,1,2958,35,4,323,290,0,539,11,7445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395604395604396,0,3.46153846153846,0.0989010989010989,0.296703296703297,1.38461538461538,1.18681318681319,3.16483516483516,82.7,3.43605844876383,0.240359496187722,0.264996018404413,1.43804554422046,1.14391194214916,3.43844286070562,52.0944153220898,1.10433963325918,1.58809068891442,1.2632672946738,3.79720872777429,1.36338421763917,6.64856671136251,0.95,2.81262370046442
